wdid,name,wdLabel,gender,dob,dobPrecision,source,pid,position,psid
Q3615909,Andrea Orlando,Andrea Orlando,male,1969-02-08T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q28000241,Ministro del Lavoro e delle Politiche Sociali,Q3615909-d535fbf5-4452-97e4-5777-864736a01a91
Q105296748,Daniele Franco,Daniele Franco,male,1953-06-07T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q28002382,Ministro dell'Economia e delle Finanze,Q105296748-f50966c7-4a38-e963-a992-c315b282dd40
Q388442,Dario Franceschini,Dario Franceschini,male,1958-10-19T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q28002426,Ministro della Cultura,Q388442-af7ebb93-4636-9094-0a7c-a5dbcc923af6
Q67126683,Elena Bonetti,Elena Bonetti,female,1974-04-12T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q55074659,Ministro per le Pari Opportunità e la Famiglia,Q67126683-f7d65a37-484a-b148-41aa-b88fc6e11d5f
Q3725799,Enrico Giovannini,Enrico Giovannini,male,1957-06-06T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q6092842,Ministro delle Infrastrutture e della Mobilità Sostenibili,Q3725799-6e7c4db2-41c9-5f52-69ea-3e64d8e86e5e
Q16039372,Erika Stefani,Erika Stefani,female,1971-07-18T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q105541338,Ministro per le disabilità,Q16039372-3EC91164-C9CD-44A0-900B-C7DB8975D715
Q15936524,Fabiana Dadone,Fabiana Dadone,female,1984-02-12T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q55075086,Ministro per le Politiche giovanili,Q15936524-7ab3b15d-44cf-ca14-d6df-f86b912ce23e
Q15936378,Federico D’Incà,Federico D'Incà,male,1976-02-10T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q27999166,Ministro per i Rapporti con il Parlamento,Q15936378-806ae948-4456-705b-1e35-e2d678737cb8
Q659163,Giancarlo Giorgetti,Giancarlo Giorgetti,male,1966-12-16T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q27991508,Ministro dello Sviluppo Economico,Q659163-210122ee-4552-00bd-5cae-de2954c2ea79
Q3836978,Lorenzo Guerini,Lorenzo Guerini,male,1966-11-21T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q1538785,Ministro della Difesa,Q3836978-548f7dc3-4801-bccb-f192-341952298927
Q67129448,Luciana Lamorgese,Luciana Lamorgese,female,1953-09-11T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q1541071,Ministro dell'Interno,Q67129448-5b42bddd-4974-b8a8-2d55-f58765beda4a
Q13581225,Luigi Di Maio,Luigi Di Maio,male,1986-07-06T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q27991492,Ministro degli Affari Esteri e della Cooperazione Internazionale,Q13581225-7fe2504b-4606-1ac8-3361-975c40162207
Q104599786,Maria Cristina Messa,Maria Cristina Messa,female,1961-10-08T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q54879307,Ministro dell'Università e della Ricerca,Q104599786-bb972685-4eec-5dad-8dbb-55117428c5b4
Q266651,Maria Rosaria Carfagna,Mara Carfagna,female,1975-12-18T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q55045153,Ministro per il Sud e la Coesione territoriale,Q266651-2e871582-46fd-b587-1710-3437ce9d775e
Q466712,Mariastella Gelmini,Mariastella Gelmini,female,1973-07-01T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q33125109,Ministro per gli Affari regionali e le Autonomie,Q466712-a82583ee-4343-ea76-04f5-3ec4d10c820e
Q294460,Mario Draghi,Mario Draghi,male,1947-09-03T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q796897,Presidente del Consiglio dei Ministri,Q294460-f6610653-4303-7fc5-87c8-8ce42018b066
Q1412573,Marta Cartabia,Marta Cartabia,female,1963-05-14T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q25973167,Ministro della Giustizia,Q1412573-3f003fbf-4de2-e1f2-fca1-34f6eb2fb0e7
Q3851266,Massimo Garavaglia,Massimo Garavaglia,male,1968-04-08T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q55096606,Ministro del Turismo,Q3851266-c3b23287-4a06-c4bc-50ef-1a4ab38117b1
Q105320865,Patrizio Bianchi,Patrizio Bianchi,male,1952-05-28T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q34153264,Ministro dell'Istruzione,Q105320865-2c912ad5-478a-b644-6151-f80a51af596a
Q2573947,Renato Brunetta,Renato Brunetta,male,1950-05-26T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q55044982,Ministro per la Pubblica Amministrazione,Q2573947-0ecbd067-4e60-918d-8e4d-8a208a8f35b2
Q3938696,Roberto Cingolani,Roberto Cingolani,male,1961-12-23T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q108128155,Ministro della Transizione Ecologica,Q3938696-D594074B-1F65-4F96-8233-F9EB155557DD
Q8220404,Roberto Speranza,Roberto Speranza,male,1979-01-04T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q27795992,Ministro della Salute,Q8220404-c97577ea-4bcf-cbde-d2cc-68008a18ff3a
Q55281792,Stefano Patuanelli,Stefano Patuanelli,male,1974-06-08T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q658082,Ministro delle Politiche Agricole Alimentari e Forestali,Q55281792-aaa4c7b8-4585-83fb-4e0d-14b57ed35247
Q981692,Vittorio Colao,Vittorio Colao,male,1961-10-03T00:00:00Z,11,https://www.governo.it/it/ministri-e-sottosegretari,Q55076432,Ministro per l’innovazione tecnologica e la transizione digitale,Q981692-7ea2e7d2-4fc0-7666-512c-25502d13f8f8
